image_path,category,scanner_model,file_name,width,height,channels_or_mode,format,dpi,file_size_bytes,md5
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_88.tif,official_scans,Official,s11_88.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,d494517659aa9116369b2d6517a5aad5
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_89.tif,official_scans,Official,s11_89.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,6c64e2a46f00b4598259335b46fafc88
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_90.tif,official_scans,Official,s11_90.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,17a03c2f956b085d3e27016254aafb4e
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_91.tif,official_scans,Official,s11_91.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,d6d9c3f67981b51c18cd607c81dddbf5
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_92.tif,official_scans,Official,s11_92.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,a53f3cf9805856119b2c21e2b09f9f67
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_93.tif,official_scans,Official,s11_93.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,b8077cda465b5b4815dea840d0612bf9
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_94.tif,official_scans,Official,s11_94.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,bd6115c5a39d10aaef3958da00fbd1ad
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_95.tif,official_scans,Official,s11_95.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,b1566410e1d2dbd577fb2502795e0680
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_96.tif,official_scans,Official,s11_96.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,dee71a4836c17eaa265610b1e0fb08f6
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_97.tif,official_scans,Official,s11_97.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,d4a34c5923ca2f15d2e07a347bfb42e6
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_98.tif,official_scans,Official,s11_98.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,71070489809a0707a1696b36ec1a45de
C:\Users\Admin\AI_TraceFinder\data\official_scans\Official\HP\300\s11_99.tif,official_scans,Official,s11_99.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,058afe9a600c847e779675db9556434b
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s11_19_c1.tif,tampered,Tampered images,s11_19_c1.tif,2481.0,3487.0,RGB,TIFF,300.0,25972248,a3f5c5e5ae5c51e92c31d50808d30cda
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s11_30_c1.tif,tampered,Tampered images,s11_30_c1.tif,2481.0,3487.0,RGB,TIFF,300.0,25972256,8fe5a8eaa722d1e735bb3bba467fe58e
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s11_49_c1.tif,tampered,Tampered images,s11_49_c1.tif,2481.0,3471.0,RGB,TIFF,300.0,25853176,d88a9761d84d5e817cfc5ba7315062ac
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_70_c1.tif,tampered,Tampered images,s1_70_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118776,57432454828be6147c0e3fa760288558
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_71_c1.tif,tampered,Tampered images,s1_71_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,32488668,5e4455a0ae592398b83809a661ee25e0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_72_c1.tif,tampered,Tampered images,s1_72_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,33796732,62fe70652f0dfc4d347ef35ed1de70e4
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_73_c1.tif,tampered,Tampered images,s1_73_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,35956524,2a0ffec6cb2192c359d1a57caab82ef4
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_74_c1.tif,tampered,Tampered images,s1_74_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,33332264,2d036d5beaa479c7283bb45fcfe38105
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_78_c1.tif,tampered,Tampered images,s1_78_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,35894212,7b868cde00c8f665efa671c6de2d76fd
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_79_c1.tif,tampered,Tampered images,s1_79_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118220,6e09f36449e13f5677e6c856bdda3880
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_81_c1.tif,tampered,Tampered images,s1_81_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118144,3e04d85c13162bf3bcecfa04bc1b9092
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_82_c1.tif,tampered,Tampered images,s1_82_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118268,d986620d56ddb28f18e0838950824b29
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_83_c1.tif,tampered,Tampered images,s1_83_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118300,ec9705e039ade2ee59437e91c297e30b
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_84_c1.tif,tampered,Tampered images,s1_84_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118200,8dcc5dfba1e776057c87c2092ae74003
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s1_96_c1.tif,tampered,Tampered images,s1_96_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118032,ca2593f78a7bc280c9f2527841b461c4
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s9_51_c1.tif,tampered,Tampered images,s9_51_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26117964,f7b2a180411b9ce1065ca9239d09907a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s9_52_c1.tif,tampered,Tampered images,s9_52_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26119628,f1274f7f1f4ac2e42db8d2dcd5cf616e
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s9_56_c1.tif,tampered,Tampered images,s9_56_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26117976,8b3e161846a230451cfd32d8b6848b49
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s9_59_c1.tif,tampered,Tampered images,s9_59_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118012,30b6c5554c7ad60f7eeab45155efe96a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Retouching\s9_62_c1.tif,tampered,Tampered images,s9_62_c1.tif,2480.0,3508.0,RGB,TIFF,301.0,26118040,69f7dab4efdc4efa9520b02e5255884d
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Splicing\s11_38_a1.tif,tampered,Tampered images,s11_38_a1.tif,2481.0,3487.0,RGB,TIFF,300.0,25972276,342614840e76889fa6a3b5373ed6860f
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Binary masks\Splicing\s11_49_a1.tif,tampered,Tampered images,s11_49_a1.tif,2481.0,3471.0,RGB,TIFF,300.0,25853224,cf672fe40536760cad6bc793fbc50894
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_19.tif,tampered,Tampered images,s11_19.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,3acd58b3ab829c78946d3302abab0ffb
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_27.tif,tampered,Tampered images,s11_27.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,a15926d845c4574fdb1e267089adf783
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_29.tif,tampered,Tampered images,s11_29.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,684e8ebbc1e4f921d7d2876b4abe8745
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_30.tif,tampered,Tampered images,s11_30.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,c9827a8a2e0c755d634a552431163670
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_34.tif,tampered,Tampered images,s11_34.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,452897a0d0944dd7c7e4434865164485
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_35.tif,tampered,Tampered images,s11_35.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,fb90c2636a67f7350c00bf6785e06413
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_36.tif,tampered,Tampered images,s11_36.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,8eaec7680a3183f39af35e7295ab1157
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_38.tif,tampered,Tampered images,s11_38.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,e93102c8992a791605e2d609d49cea3e
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_4.tif,tampered,Tampered images,s11_4.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,f5904fed53c917cb69b3550e20f8c9e2
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_41.tif,tampered,Tampered images,s11_41.tif,2481.0,3487.0,RGB,TIFF,300.0,25961133,ca06f5e8b64b6360122027ec181987c3
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s11_49.tif,tampered,Tampered images,s11_49.tif,2481.0,3471.0,RGB,TIFF,300.0,25842013,4ef5c0489c89bdc65f1a306cdf70c559
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_70.tif,tampered,Tampered images,s1_70.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,e924b77f7bc5f9c4946d2cb74bb953d0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_71.tif,tampered,Tampered images,s1_71.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,d9d39310296b6526ab71793db7a71ef7
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_72.tif,tampered,Tampered images,s1_72.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,7d1ea0fde5c213142888f9a09822cddd
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_73.tif,tampered,Tampered images,s1_73.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,03d1fde8808585d3589179f0ca6538f2
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_74.tif,tampered,Tampered images,s1_74.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,ef37e95e7acb7fac21fcaf081ec5d7dd
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_78.tif,tampered,Tampered images,s1_78.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,402152edf2979ca51ed67f3508933ac1
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_79.tif,tampered,Tampered images,s1_79.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,9a1fa8b8b5fec018ba4e88a7082c4a23
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_81.tif,tampered,Tampered images,s1_81.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,ba14e712d7b7915ee0cf9793292d5ee9
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_82.tif,tampered,Tampered images,s1_82.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,1004731bf4f8561e3e0e821d03659607
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_83.tif,tampered,Tampered images,s1_83.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,1ac8fe91fb96c3f7f75abef555b29ee4
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_84.tif,tampered,Tampered images,s1_84.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,a4f50557169a7bf7ca6e671efd8088c0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s1_96.tif,tampered,Tampered images,s1_96.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,4413df59c658a531b6c5dedcfa2fd2d9
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_51.tif,tampered,Tampered images,s9_51.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,2fa2877526325979deea5fd5a0f9c406
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_52.tif,tampered,Tampered images,s9_52.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,1700be2f2e9176a463b0d5860cfa1f2e
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_56.tif,tampered,Tampered images,s9_56.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,66aaf2459e3de7c6b09b5aae83f7b4d0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_58.tif,tampered,Tampered images,s9_58.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,be6d7204dc9c4f0395b798a15ce6027f
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_59.tif,tampered,Tampered images,s9_59.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,3762936ca40896485cf93d9ce4a77a26
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_60.tif,tampered,Tampered images,s9_60.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,c037abb12bb8d9ccc00031a68f72c7fb
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_61.tif,tampered,Tampered images,s9_61.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,bdc5b7f1f48cffbb674de22e9d84be31
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_62.tif,tampered,Tampered images,s9_62.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,f83c7388474697b93fccd55f44225f0c
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_63.tif,tampered,Tampered images,s9_63.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,f6e7e31186f2a1c904ac43fd74572888
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_67.tif,tampered,Tampered images,s9_67.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,cba5df68a8512b69188d6e7c9eb4a418
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Original\s9_68.tif,tampered,Tampered images,s9_68.tif,2480.0,3508.0,RGB,TIFF,301.0,26106955,ea0fcff1725bf06691d8aeab425b33be
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Copy-move\s1_79_b.tif,tampered,Tampered images,s1_79_b.tif,2480.0,3508.0,RGB,TIFF,301.0,26119624,1b9484be552a92232768ec05fa20d290
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s11_34_c.tif,tampered,Tampered images,s11_34_c.tif,2481.0,3471.0,RGB,TIFF,300.0,25854872,8cc40381faab880642c310eec00c1ed7
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s11_35_c.tif,tampered,Tampered images,s11_35_c.tif,2481.0,3487.0,RGB,TIFF,300.0,25974876,962e5ae00299ce781c43341547adf850
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s11_36_c.tif,tampered,Tampered images,s11_36_c.tif,2481.0,3487.0,RGB,TIFF,300.0,25973640,c18f4f0308c19c0008be4fb1a0983844
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s11_41_c.tif,tampered,Tampered images,s11_41_c.tif,2481.0,3487.0,RGB,TIFF,300.0,25974896,13318c25071825ccf8b40dd0060ab04f
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s11_49_c.tif,tampered,Tampered images,s11_49_c.tif,2481.0,3471.0,RGB,TIFF,300.0,25854240,2b7f7e9419a9d4195e72087c1d3748a3
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_70_c.tif,tampered,Tampered images,s1_70_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26121268,e89de27d24fd8858a61836cd965bde13
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_71_c.tif,tampered,Tampered images,s1_71_c.tif,2480.0,3508.0,RGB,TIFF,301.0,31891796,4e491ae1e99483960f0b4b44470d29e4
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_73_c.tif,tampered,Tampered images,s1_73_c.tif,2480.0,3508.0,RGB,TIFF,301.0,35369040,2453a1123f067d9503c473db962a26b0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_74_c.tif,tampered,Tampered images,s1_74_c.tif,2480.0,3508.0,RGB,TIFF,301.0,32736784,d0f1a504a347b8c3de305e4d642870a8
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_78_c.tif,tampered,Tampered images,s1_78_c.tif,2480.0,3508.0,RGB,TIFF,301.0,35306252,87d201e28b9aa0ae966e414ae6269412
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_79_c.tif,tampered,Tampered images,s1_79_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119552,454eb8df043c31f08aa4b03e3faffba1
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_82_c.tif,tampered,Tampered images,s1_82_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119776,5e6e7c4f35178c8f552373fef9802247
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s1_84_c.tif,tampered,Tampered images,s1_84_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119384,154fcb2e45e24491964c51fad1a50d9c
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_51_c.tif,tampered,Tampered images,s9_51_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119312,ced1c21da73e3f1ca3c189f296663785
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_52_c.tif,tampered,Tampered images,s9_52_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26121024,1f2159d57514e17218088456969ec1a8
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_58_c.tif,tampered,Tampered images,s9_58_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119272,ecc400841fb6f825312c3bdc5ff2bd29
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_59_c.tif,tampered,Tampered images,s9_59_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26120424,260d2d9f02f101c529e1085bd1ef76b7
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_61_c.tif,tampered,Tampered images,s9_61_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119160,b07b576c011e2b41921f13d15b3140d0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_63_c.tif,tampered,Tampered images,s9_63_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26120224,08a62cf45449b5c348609acb28901750
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Retouching\s9_68_c.tif,tampered,Tampered images,s9_68_c.tif,2480.0,3508.0,RGB,TIFF,301.0,26119744,c4585721dea7aeab3a2cdae399e3994b
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s11_27_a.tif,tampered,Tampered images,s11_27_a.tif,2481.0,3487.0,RGB,TIFF,300.0,25974624,8e0d32bad7299f97c2241a948ec27e3b
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s11_35_a.tif,tampered,Tampered images,s11_35_a.tif,2481.0,3487.0,RGB,TIFF,300.0,25974884,275c03246eb6d70cdf03fbd038d9377c
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s11_49_a.tif,tampered,Tampered images,s11_49_a.tif,2481.0,3471.0,RGB,TIFF,300.0,25854284,04273fe80bb934d6337887de9a37adf9
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s11_4_a.tif,tampered,Tampered images,s11_4_a.tif,2481.0,3487.0,RGB,TIFF,300.0,25975496,fe4d3b2829554db7a8a4c1ec34fc3ace
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s1_70_a.tif,tampered,Tampered images,s1_70_a.tif,2480.0,3508.0,RGB,TIFF,301.0,26121416,59a5691c6d1a02cf08960fb22577a041
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s1_71_a.tif,tampered,Tampered images,s1_71_a.tif,2480.0,3508.0,RGB,TIFF,301.0,33004372,47cda42374f1ec9b33a14ff4550c96cb
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\s9_56_a.tif,tampered,Tampered images,s9_56_a.tif,2480.0,3508.0,RGB,TIFF,301.0,26120476,d6b2a6f55a76c0d9e2df4edbe9d47da3
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_19_a1.png,tampered,Tampered images,img_s11_19_a1.png,434.0,197.0,RGBA,PNG,,59104,724c7f416e3b8b3396e684ae84532338
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_27_a1.png,tampered,Tampered images,img_s11_27_a1.png,860.0,624.0,RGBA,PNG,72.009,60416,554d62028b083a78cb4b6b85a5769f48
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_27_a2.png,tampered,Tampered images,img_s11_27_a2.png,512.0,512.0,P,PNG,1275.4356,5324,46476c8b78b5f65423119c1c63a9402d
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_29_a1.png,tampered,Tampered images,img_s11_29_a1.png,512.0,512.0,RGBA,PNG,96.012,17895,2ef4f3c5a2b755c4a20d8a8ad5ebc258
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_29_a2.png,tampered,Tampered images,img_s11_29_a2.png,512.0,512.0,RGBA,PNG,96.012,29225,788091df7e348c9a6fb0bcb66bded279
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_34_a1.png,tampered,Tampered images,img_s11_34_a1.png,512.0,512.0,P,PNG,141.1478,17020,6e2a25fa6c5774c927f0fb67d184378a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s11_49_a1.png,tampered,Tampered images,img_s11_49_a1.png,512.0,512.0,RGBA,PNG,89.96679999999999,17124,7164dcba57d65e1e36820351fa589672
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_70_a1.png,tampered,Tampered images,img_s1_70_a1.png,1200.0,585.0,RGBA,PNG,72.009,91678,21435032f657ba100154129bfb61c3a1
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_70_a2.png,tampered,Tampered images,img_s1_70_a2.png,665.0,381.0,RGBA,PNG,96.012,92142,c1bc7de44d885f6fe5fb8c4c5ab939a5
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_71_a1.png,tampered,Tampered images,img_s1_71_a1.png,279.0,148.0,RGBA,PNG,,26497,edef6f19a14558eafb3018198122a53f
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_71_a2.png,tampered,Tampered images,img_s1_71_a2.png,317.0,202.0,RGBA,PNG,,14049,32cec4848f196f69aea28fcc5d146e9e
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_72_a1.png,tampered,Tampered images,img_s1_72_a1.png,1296.0,984.0,RGBA,PNG,72.009,536661,a1eebb0be2af52e8f8b74e7c6cac613f
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_72_a2.png,tampered,Tampered images,img_s1_72_a2.png,1434.0,426.0,RGBA,PNG,72.009,26329,601ab4fe45287de50d75340c87204bee
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_74_a1.png,tampered,Tampered images,img_s1_74_a1.png,579.0,528.0,P,PNG,,8281,10972e3d040f289bad46ca945b1e4351
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_74_a2.png,tampered,Tampered images,img_s1_74_a2.png,6108.0,2917.0,RGB,PNG,,237127,f19ed2aece6adb7786dd828e8dd29f93
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_74_a3.jpg,tampered,Tampered images,img_s1_74_a3.jpg,624.0,590.0,RGB,JPEG,72.0,45685,c101b1e75668e203391b478317d04fd0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_78_a1.jpg,tampered,Tampered images,img_s1_78_a1.jpg,418.0,337.0,RGB,JPEG,72,15163,7c76d88c5a5385217e792ef8a8db67f2
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_79_a1.png,tampered,Tampered images,img_s1_79_a1.png,3032.0,1181.0,RGBA,PNG,299.9994,68688,9d6759274a3b49d543d30e86e59c32b9
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_81_a1.png,tampered,Tampered images,img_s1_81_a1.png,820.0,454.0,RGBA,PNG,96.012,78035,aa2673991e4b974b1725d4977fbff41a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_82_a1.png,tampered,Tampered images,img_s1_82_a1.png,820.0,423.0,RGBA,PNG,96.012,75105,7b29769ed67dab237b45ade57d442a6a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_83_a1.png,tampered,Tampered images,img_s1_83_a1.png,820.0,423.0,RGBA,PNG,96.012,75105,7b29769ed67dab237b45ade57d442a6a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_83_a2.png,tampered,Tampered images,img_s1_83_a2.png,820.0,454.0,RGBA,PNG,96.012,78035,aa2673991e4b974b1725d4977fbff41a
