width,height,channels,color_mode,format,dpi_x,dpi_y,file_size_bytes,file_size_mb,aspect_ratio,megapixels,data_type,is_multi_page,is_valid,error,image_path,category,scanner,scanner_model,tamper_type,filename
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_95.tif,wikipedia_docs,Canon220,Canon220,original,s3_95.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_96.tif,wikipedia_docs,Canon220,Canon220,original,s3_96.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_97.tif,wikipedia_docs,Canon220,Canon220,original,s3_97.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_98.tif,wikipedia_docs,Canon220,Canon220,original,s3_98.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_99.tif,wikipedia_docs,Canon220,Canon220,original,s3_99.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_100.tif,wikipedia_docs,Canon220,Canon220,original,s3_100.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_101.tif,wikipedia_docs,Canon220,Canon220,original,s3_101.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_102.tif,wikipedia_docs,Canon220,Canon220,original,s3_102.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_103.tif,wikipedia_docs,Canon220,Canon220,original,s3_103.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_104.tif,wikipedia_docs,Canon220,Canon220,original,s3_104.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_105.tif,wikipedia_docs,Canon220,Canon220,original,s3_105.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_106.tif,wikipedia_docs,Canon220,Canon220,original,s3_106.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_107.tif,wikipedia_docs,Canon220,Canon220,original,s3_107.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_108.tif,wikipedia_docs,Canon220,Canon220,original,s3_108.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_21.tif,wikipedia_docs,Canon220,Canon220,original,s3_21.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_28.tif,wikipedia_docs,Canon220,Canon220,original,s3_28.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_34.tif,wikipedia_docs,Canon220,Canon220,original,s3_34.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_39.tif,wikipedia_docs,Canon220,Canon220,original,s3_39.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_41.tif,wikipedia_docs,Canon220,Canon220,original,s3_41.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_43.tif,wikipedia_docs,Canon220,Canon220,original,s3_43.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_45.tif,wikipedia_docs,Canon220,Canon220,original,s3_45.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_47.tif,wikipedia_docs,Canon220,Canon220,original,s3_47.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_55.tif,wikipedia_docs,Canon220,Canon220,original,s3_55.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_71.tif,wikipedia_docs,Canon220,Canon220,original,s3_71.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_72.tif,wikipedia_docs,Canon220,Canon220,original,s3_72.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_74.tif,wikipedia_docs,Canon220,Canon220,original,s3_74.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_75.tif,wikipedia_docs,Canon220,Canon220,original,s3_75.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_76.tif,wikipedia_docs,Canon220,Canon220,original,s3_76.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_77.tif,wikipedia_docs,Canon220,Canon220,original,s3_77.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_78.tif,wikipedia_docs,Canon220,Canon220,original,s3_78.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_79.tif,wikipedia_docs,Canon220,Canon220,original,s3_79.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_80.tif,wikipedia_docs,Canon220,Canon220,original,s3_80.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_81.tif,wikipedia_docs,Canon220,Canon220,original,s3_81.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_82.tif,wikipedia_docs,Canon220,Canon220,original,s3_82.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_83.tif,wikipedia_docs,Canon220,Canon220,original,s3_83.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_84.tif,wikipedia_docs,Canon220,Canon220,original,s3_84.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_85.tif,wikipedia_docs,Canon220,Canon220,original,s3_85.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_86.tif,wikipedia_docs,Canon220,Canon220,original,s3_86.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_87.tif,wikipedia_docs,Canon220,Canon220,original,s3_87.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_88.tif,wikipedia_docs,Canon220,Canon220,original,s3_88.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_89.tif,wikipedia_docs,Canon220,Canon220,original,s3_89.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_90.tif,wikipedia_docs,Canon220,Canon220,original,s3_90.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_91.tif,wikipedia_docs,Canon220,Canon220,original,s3_91.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26106949,24.898,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_92.tif,wikipedia_docs,Canon220,Canon220,original,s3_92.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_93.tif,wikipedia_docs,Canon220,Canon220,original,s3_93.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_94.tif,wikipedia_docs,Canon220,Canon220,original,s3_94.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_95.tif,wikipedia_docs,Canon220,Canon220,original,s3_95.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_96.tif,wikipedia_docs,Canon220,Canon220,original,s3_96.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_97.tif,wikipedia_docs,Canon220,Canon220,original,s3_97.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_98.tif,wikipedia_docs,Canon220,Canon220,original,s3_98.tif
1240,1752,3,RGB,TIFF,150.0,150.0,6519605,6.218,0.708,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon220\s3_99.tif,wikipedia_docs,Canon220,Canon220,original,s3_99.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_100.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_100.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_101.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_101.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_102.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_102.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_103.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_103.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_104.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_104.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_105.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_105.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_106.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_106.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_107.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_107.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_108.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_108.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_17.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_17.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_20.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_20.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_27.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_27.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_32.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_32.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_39.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_39.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_40.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_40.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_41.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_41.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_49.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_49.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_55.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_55.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_59.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_59.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_62.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_62.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_65.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_65.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_69.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_69.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_70.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_70.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_80.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_80.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_81.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_81.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_82.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_82.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_83.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_83.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_84.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_84.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_85.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_85.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_86.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_86.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_87.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_87.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_88.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_88.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_89.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_89.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_90.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_90.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_91.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_91.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_92.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_92.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_93.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_93.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_94.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_94.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_95.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_95.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_96.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_96.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_97.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_97.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_98.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_98.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_99.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_99.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_100.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_100.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_101.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_101.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_102.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_102.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527057,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\Canon9000-1\s4_103.tif,wikipedia_docs,Canon9000-1,Canon9000-1,original,s4_103.tif
